id;sat_clave;sat_estado;sat_municipio;sat_localidad
1,180;21178;BCN;002;02
1,181;21179;BCN;002;02
1,182;21180;BCN;002;02
1,183;21181;BCN;;
1,184;21182;BCN;;
1,185;21183;BCN;;
1,186;21184;BCN;;
1,187;21185;BCN;002;02
1,188;21186;BCN;;
1,189;21187;BCN;;
1,190;21188;BCN;002;02
1,191;21189;BCN;;
1,192;21190;BCN;002;02
1,193;21191;BCN;;
1,194;21192;BCN;;
1,195;21193;BCN;;
1,196;21194;BCN;;
1,197;21195;BCN;;
1,198;21196;BCN;;
1,199;21197;BCN;;
1,200;21198;BCN;;
1,201;21199;BCN;;
1,202;21200;BCN;002;02
1,203;21201;BCN;;
1,204;21202;BCN;;
1,205;21203;BCN;;
1,206;21204;BCN;;
1,207;21205;BCN;;
1,208;21206;BCN;;
1,209;21207;BCN;;
1,210;21208;BCN;;
1,211;21209;BCN;;
1,212;21210;BCN;002;02
1,213;21211;BCN;;
1,214;21212;BCN;;
1,215;21213;BCN;;
1,216;21214;BCN;;
1,217;21215;BCN;002;02
1,218;21216;BCN;002;02
1,219;21217;BCN;002;02
1,220;21218;BCN;002;02
1,221;21219;BCN;002;02
1,222;21220;BCN;002;02
1,223;21221;BCN;;
1,224;21222;BCN;;
1,225;21223;BCN;;
1,226;21224;BCN;002;02
1,227;21225;BCN;002;02
1,228;21226;BCN;002;02
1,229;21227;BCN;;
1,230;21228;BCN;;
1,231;21229;BCN;002;02
1,232;21230;BCN;002;02
1,233;21231;BCN;;
1,234;21232;BCN;;
1,235;21233;BCN;;
1,236;21234;BCN;;
1,237;21235;BCN;;
1,238;21236;BCN;;
1,239;21237;BCN;;
1,240;21238;BCN;;
1,241;21239;BCN;002;02
1,242;21240;BCN;002;02
1,243;21241;BCN;;
1,244;21242;BCN;;
1,245;21243;BCN;;
1,246;21244;BCN;;
1,247;21245;BCN;;
1,248;21246;BCN;;
1,249;21247;BCN;;
1,250;21248;BCN;;
1,251;21249;BCN;;
1,252;21250;BCN;002;02
1,253;21251;BCN;;
1,254;21252;BCN;;
1,255;21253;BCN;;
1,256;21254;BCN;002;02
1,257;21255;BCN;002;02
1,258;21256;BCN;;
1,259;21257;BCN;002;02
1,260;21258;BCN;002;02
1,261;21259;BCN;002;02
1,262;21260;BCN;002;02
1,263;21261;BCN;;
1,264;21262;BCN;;
1,265;21263;BCN;;
1,266;21264;BCN;;
1,267;21265;BCN;;
1,268;21266;BCN;;
1,269;21267;BCN;;
1,270;21268;BCN;;
1,271;21269;BCN;;
1,272;21270;BCN;002;02
1,273;21271;BCN;;
1,274;21272;BCN;;
1,275;21273;BCN;;
1,276;21274;BCN;;
1,277;21275;BCN;;
1,278;21276;BCN;;
1,279;21277;BCN;;
1,280;21278;BCN;;
1,281;21279;BCN;002;02
1,282;21280;BCN;002;02
1,283;21281;BCN;;
1,284;21282;BCN;;
1,285;21283;BCN;;
1,286;21284;BCN;;
1,287;21285;BCN;002;02
1,288;21286;BCN;;
1,289;21287;BCN;;
1,290;21288;BCN;;
1,291;21289;BCN;002;02
1,292;21290;BCN;002;02
1,293;21291;BCN;;
1,294;21292;BCN;;
1,295;21293;BCN;;
1,296;21294;BCN;;
1,297;21295;BCN;;
1,298;21296;BCN;;
1,299;21297;BCN;002;02
1,300;21298;BCN;002;02
1,301;21299;BCN;002;02
1,302;21300;BCN;002;02
1,303;21301;BCN;;
1,304;21302;BCN;;
1,305;21303;BCN;;
1,306;21304;BCN;;
1,307;21305;BCN;;
1,308;21306;BCN;;
1,309;21307;BCN;002;02
1,310;21308;BCN;;
1,311;21309;BCN;002;02
1,312;21310;BCN;002;02
1,313;21311;BCN;;
1,314;21312;BCN;;
1,315;21313;BCN;;
1,316;21314;BCN;;
1,317;21315;BCN;;
1,318;21316;BCN;;
1,319;21317;BCN;;
1,320;21318;BCN;;
1,321;21319;BCN;;
1,322;21320;BCN;002;02
1,323;21321;BCN;;
1,324;21322;BCN;;
1,325;21323;BCN;002;02
1,326;21324;BCN;002;02
1,327;21325;BCN;002;02
1,328;21326;BCN;002;02
1,329;21327;BCN;002;02
1,330;21328;BCN;;
1,331;21329;BCN;;
1,332;21330;BCN;002;02
1,333;21331;BCN;;
1,334;21332;BCN;;
1,335;21333;BCN;;
1,336;21334;BCN;;
1,337;21335;BCN;;
1,338;21336;BCN;;
1,339;21337;BCN;002;02
1,340;21338;BCN;;
1,341;21339;BCN;002;02
1,342;21340;BCN;002;02
1,343;21341;BCN;;
1,344;21342;BCN;;
1,345;21343;BCN;;
1,346;21344;BCN;;
1,347;21345;BCN;;
1,348;21346;BCN;;
1,349;21347;BCN;;
1,350;21348;BCN;;
1,351;21349;BCN;;
1,352;21350;BCN;002;02
1,353;21351;BCN;;
1,354;21352;BCN;;
1,355;21353;BCN;002;02
1,356;21354;BCN;002;02
1,357;21355;BCN;002;02
1,358;21356;BCN;002;02
1,359;21357;BCN;;
1,360;21358;BCN;;
1,361;21359;BCN;;
1,362;21360;BCN;002;02
1,363;21361;BCN;;
1,364;21362;BCN;;
1,365;21363;BCN;;
1,366;21364;BCN;;
1,367;21365;BCN;;
1,368;21366;BCN;;
1,369;21367;BCN;;
1,370;21368;BCN;;
1,371;21369;BCN;;
1,372;21370;BCN;002;02
1,373;21371;BCN;002;02
1,374;21372;BCN;;
1,375;21373;BCN;;
1,376;21374;BCN;;
1,377;21375;BCN;;
1,378;21376;BCN;002;02
1,379;21377;BCN;;
1,380;21378;BCN;002;02
1,381;21379;BCN;002;02
1,382;21380;BCN;002;02
1,383;21381;BCN;;
1,384;21382;BCN;;
1,385;21383;BCN;002;02
1,386;21384;BCN;002;02
1,387;21385;BCN;002;02
1,388;21386;BCN;002;02
1,389;21387;BCN;002;02
1,390;21388;BCN;;
1,391;21389;BCN;002;02
1,392;21390;BCN;002;02
1,393;21391;BCN;;
1,394;21392;BCN;;
1,395;21393;BCN;002;02
1,396;21394;BCN;002;02
1,397;21395;BCN;002;02
1,398;21396;BCN;002;02
1,399;21397;BCN;002;02
1,400;21398;BCN;002;02
1,401;21399;BCN;002;02
1,402;21400;BCN;003;03
1,403;21401;BCN;;
1,404;21402;BCN;;
1,405;21403;BCN;;
1,406;21404;BCN;;
1,407;21405;BCN;;
1,408;21406;BCN;;
1,409;21407;BCN;;
1,410;21408;BCN;;
1,411;21409;BCN;;
1,412;21410;BCN;003;03
1,413;21411;BCN;;
1,414;21412;BCN;;
1,415;21413;BCN;;
1,416;21414;BCN;;
1,417;21415;BCN;;
1,418;21416;BCN;;
1,419;21417;BCN;;
1,420;21418;BCN;;
1,421;21419;BCN;;
1,422;21420;BCN;003;03
1,423;21421;BCN;;
1,424;21422;BCN;;
1,425;21423;BCN;;
1,426;21424;BCN;;
1,427;21425;BCN;;
1,428;21426;BCN;;
1,429;21427;BCN;;
1,430;21428;BCN;;
1,431;21429;BCN;;
1,432;21430;BCN;003;03
1,433;21431;BCN;;
1,434;21432;BCN;003;03
1,435;21433;BCN;003;03
1,436;21434;BCN;;
1,437;21435;BCN;;
1,438;21436;BCN;;
1,439;21437;BCN;;
1,440;21438;BCN;;
1,441;21439;BCN;;
1,442;21440;BCN;003;03
1,443;21441;BCN;;
1,444;21442;BCN;003;03
1,445;21443;BCN;;
1,446;21444;BCN;;
1,447;21445;BCN;;
1,448;21446;BCN;;
1,449;21447;BCN;003;03
1,450;21448;BCN;003;03
1,451;21449;BCN;003;03
1,452;21450;BCN;003;03
1,453;21451;BCN;;
1,454;21452;BCN;003;03
1,455;21453;BCN;003;03
1,456;21454;BCN;;
1,457;21455;BCN;;
1,458;21456;BCN;;
1,459;21457;BCN;;
1,460;21458;BCN;;
1,461;21459;BCN;;
1,462;21460;BCN;003;03
1,463;21461;BCN;;
1,464;21462;BCN;003;03
1,465;21463;BCN;003;03
1,466;21464;BCN;;
1,467;21465;BCN;;
1,468;21466;BCN;;
1,469;21467;BCN;;
1,470;21468;BCN;;
1,471;21469;BCN;;
1,472;21470;BCN;003;03
1,473;21471;BCN;;
1,474;21472;BCN;003;03
1,475;21473;BCN;;
1,476;21474;BCN;;
1,477;21475;BCN;;
1,478;21476;BCN;;
1,479;21477;BCN;003;03
1,480;21478;BCN;003;03
1,481;21479;BCN;003;03
1,482;21480;BCN;003;03
1,483;21481;BCN;;
1,484;21482;BCN;003;03
1,485;21483;BCN;003;03
1,486;21484;BCN;003;03
1,487;21485;BCN;003;03
1,488;21486;BCN;;
1,489;21487;BCN;;
1,490;21488;BCN;;
1,491;21489;BCN;;
1,492;21490;BCN;003;03
1,493;21491;BCN;;
1,494;21492;BCN;;
1,495;21493;BCN;;
1,496;21494;BCN;;
1,497;21495;BCN;;
1,498;21496;BCN;003;03
1,499;21497;BCN;;
1,500;21498;BCN;;
1,501;21499;BCN;;
1,502;21500;BCN;003;
1,503;21501;BCN;;
1,504;21502;BCN;;
1,505;21503;BCN;003;
1,506;21504;BCN;;
1,507;21505;BCN;003;
1,508;21506;BCN;003;
1,509;21507;BCN;003;
1,510;21508;BCN;;
1,511;21509;BCN;;
1,512;21510;BCN;003;
1,513;21511;BCN;003;
1,514;21512;BCN;;
1,515;21513;BCN;;
1,516;21514;BCN;;
1,517;21515;BCN;;
1,518;21516;BCN;;
1,519;21517;BCN;003;
1,520;21518;BCN;;
1,521;21519;BCN;003;
1,522;21520;BCN;003;
1,523;21521;BCN;;
1,524;21522;BCN;;
1,525;21523;BCN;;
1,526;21524;BCN;;
1,527;21525;BCN;;
1,528;21526;BCN;;
1,529;21527;BCN;;
1,530;21528;BCN;;
1,531;21529;BCN;;
1,532;21530;BCN;003;
1,533;21531;BCN;;
1,534;21532;BCN;;
1,535;21533;BCN;;
1,536;21534;BCN;;
1,537;21535;BCN;;
1,538;21536;BCN;;
1,539;21537;BCN;;
1,540;21538;BCN;;
1,541;21539;BCN;;
1,542;21540;BCN;;
1,543;21541;BCN;;
1,544;21542;BCN;;
1,545;21543;BCN;;
1,546;21544;BCN;;
1,547;21545;BCN;;
1,548;21546;BCN;;
1,549;21547;BCN;;
1,550;21548;BCN;;
1,551;21549;BCN;;
1,552;21550;BCN;003;
1,553;21551;BCN;;
1,554;21552;BCN;;
1,555;21553;BCN;003;
1,556;21554;BCN;;
1,557;21555;BCN;;
1,558;21556;BCN;;
1,559;21557;BCN;;
1,560;21558;BCN;;
1,561;21559;BCN;;
1,562;21560;BCN;003;
1,563;21561;BCN;;
1,564;21562;BCN;;
1,565;21563;BCN;;
1,566;21564;BCN;;
1,567;21565;BCN;;
1,568;21566;BCN;;
1,569;21567;BCN;;
1,570;21568;BCN;;
1,571;21569;BCN;;
1,572;21570;BCN;003;
1,573;21571;BCN;;
1,574;21572;BCN;;
1,575;21573;BCN;003;
1,576;21574;BCN;;
1,577;21575;BCN;;
1,578;21576;BCN;;
1,579;21577;BCN;;
1,580;21578;BCN;;
1,581;21579;BCN;;
1,582;21580;BCN;;
1,583;21581;BCN;;
1,584;21582;BCN;;
1,585;21583;BCN;;
1,586;21584;BCN;;
1,587;21585;BCN;;
1,588;21586;BCN;;
1,589;21587;BCN;;
1,590;21588;BCN;;
1,591;21589;BCN;;
1,592;21590;BCN;;
1,593;21591;BCN;;
1,594;21592;BCN;;
1,595;21593;BCN;;
1,596;21594;BCN;;
1,597;21595;BCN;;
1,598;21596;BCN;;
1,599;21597;BCN;;
1,600;21598;BCN;;
1,601;21599;BCN;;
1,602;21600;BCN;002;
1,603;21601;BCN;002;
1,604;21602;BCN;002;
1,605;21603;BCN;002;
1,606;21604;BCN;002;
1,607;21605;BCN;;
1,608;21606;BCN;;
1,609;21607;BCN;002;
1,610;21608;BCN;;
1,611;21609;BCN;002;
1,612;21610;BCN;;
1,613;21611;BCN;002;
1,614;21612;BCN;002;
1,615;21613;BCN;002;
1,616;21614;BCN;002;
1,617;21615;BCN;;
1,618;21616;BCN;;
1,619;21617;BCN;;
1,620;21618;BCN;;
1,621;21619;BCN;;
1,622;21620;BCN;002;
1,623;21621;BCN;002;
1,624;21622;BCN;;
1,625;21623;BCN;;
1,626;21624;BCN;002;
1,627;21625;BCN;;
1,628;21626;BCN;;
1,629;21627;BCN;002;
1,630;21628;BCN;002;
1,631;21629;BCN;;
1,632;21630;BCN;;
1,633;21631;BCN;;
1,634;21632;BCN;;
1,635;21633;BCN;;
1,636;21634;BCN;;
1,637;21635;BCN;;
1,638;21636;BCN;;
1,639;21637;BCN;;
1,640;21638;BCN;;
1,641;21639;BCN;;
1,642;21640;BCN;;
1,643;21641;BCN;;
1,644;21642;BCN;;
1,645;21643;BCN;;
1,646;21644;BCN;;
1,647;21645;BCN;;
1,648;21646;BCN;;
1,649;21647;BCN;;
1,650;21648;BCN;;
1,651;21649;BCN;;
1,652;21650;BCN;;
1,653;21651;BCN;;
1,654;21652;BCN;;
1,655;21653;BCN;;
1,656;21654;BCN;;
1,657;21655;BCN;;
1,658;21656;BCN;;
1,659;21657;BCN;;
1,660;21658;BCN;;
1,661;21659;BCN;;
1,662;21660;BCN;;
1,663;21661;BCN;;
1,664;21662;BCN;;
1,665;21663;BCN;;
1,666;21664;BCN;;
1,667;21665;BCN;;
1,668;21666;BCN;;
1,669;21667;BCN;;
1,670;21668;BCN;;
1,671;21669;BCN;;
1,672;21670;BCN;;
1,673;21671;BCN;;
1,674;21672;BCN;;
1,675;21673;BCN;;
1,676;21674;BCN;;
1,677;21675;BCN;;
1,678;21676;BCN;;
1,679;21677;BCN;;
1,680;21678;BCN;;
1,681;21679;BCN;;
1,682;21680;BCN;;
1,683;21681;BCN;;
1,684;21682;BCN;;
1,685;21683;BCN;;
1,686;21684;BCN;;
1,687;21685;BCN;;
1,688;21686;BCN;;
1,689;21687;BCN;;
1,690;21688;BCN;;
1,691;21689;BCN;;
1,692;21690;BCN;;
1,693;21691;BCN;;
1,694;21692;BCN;;
1,695;21693;BCN;;
1,696;21694;BCN;;
1,697;21695;BCN;;
1,698;21696;BCN;;
1,699;21697;BCN;;
1,700;21698;BCN;;
1,701;21699;BCN;;
1,702;21700;BCN;002;
1,703;21701;BCN;;
1,704;21702;BCN;;
1,705;21703;BCN;002;
1,706;21704;BCN;002;
1,707;21705;BCN;002;
1,708;21706;BCN;002;
1,709;21707;BCN;;
1,710;21708;BCN;;
1,711;21709;BCN;;
1,712;21710;BCN;002;
1,713;21711;BCN;;
1,714;21712;BCN;;
1,715;21713;BCN;002;
1,716;21714;BCN;;
1,717;21715;BCN;;
1,718;21716;BCN;;
1,719;21717;BCN;;
1,720;21718;BCN;;
1,721;21719;BCN;;
1,722;21720;BCN;002;
1,723;21721;BCN;;
1,724;21722;BCN;002;
1,725;21723;BCN;002;
1,726;21724;BCN;;
1,727;21725;BCN;;
1,728;21726;BCN;;
1,729;21727;BCN;;
1,730;21728;BCN;;
1,731;21729;BCN;;
1,732;21730;BCN;002;
1,733;21731;BCN;002;
1,734;21732;BCN;;
1,735;21733;BCN;;
1,736;21734;BCN;;
1,737;21735;BCN;002;
1,738;21736;BCN;;
1,739;21737;BCN;;
1,740;21738;BCN;002;
1,741;21739;BCN;002;
1,742;21740;BCN;002;
1,743;21741;BCN;002;
1,744;21742;BCN;002;
1,745;21743;BCN;002;
1,746;21744;BCN;;
1,747;21745;BCN;;
1,748;21746;BCN;;
1,749;21747;BCN;;
1,750;21748;BCN;;
1,751;21749;BCN;;
1,752;21750;BCN;;
1,753;21751;BCN;;
1,754;21752;BCN;;
1,755;21753;BCN;;
1,756;21754;BCN;;
1,757;21755;BCN;;
1,758;21756;BCN;;
1,759;21757;BCN;;
1,760;21758;BCN;;
1,761;21759;BCN;;
1,762;21760;BCN;;
1,763;21761;BCN;;
1,764;21762;BCN;;
1,765;21763;BCN;;
1,766;21764;BCN;;
1,767;21765;BCN;;
1,768;21766;BCN;;
1,769;21767;BCN;;
1,770;21768;BCN;;
1,771;21769;BCN;;
1,772;21770;BCN;;
1,773;21771;BCN;;
1,774;21772;BCN;;
1,775;21773;BCN;;
1,776;21774;BCN;;
1,777;21775;BCN;;
1,778;21776;BCN;;
1,779;21777;BCN;;
1,780;21778;BCN;;
1,781;21779;BCN;;
1,782;21780;BCN;;
1,783;21781;BCN;;
1,784;21782;BCN;;
1,785;21783;BCN;;
1,786;21784;BCN;;
1,787;21785;BCN;;
1,788;21786;BCN;;
1,789;21787;BCN;;
1,790;21788;BCN;;
1,791;21789;BCN;;
1,792;21790;BCN;;
1,793;21791;BCN;;
1,794;21792;BCN;;
1,795;21793;BCN;;
1,796;21794;BCN;;
1,797;21795;BCN;;
1,798;21796;BCN;;
1,799;21797;BCN;;
1,800;21798;BCN;;
1,801;21799;BCN;;
1,802;21800;BCN;002;
1,803;21801;BCN;002;
1,804;21802;BCN;002;
1,805;21803;BCN;002;
1,806;21804;BCN;;
1,807;21805;BCN;;
1,808;21806;BCN;;
1,809;21807;BCN;;
1,810;21808;BCN;;
1,811;21809;BCN;;
1,812;21810;BCN;002;
1,813;21811;BCN;;
1,814;21812;BCN;;
1,815;21813;BCN;002;
1,816;21814;BCN;;
1,817;21815;BCN;;
1,818;21816;BCN;;
1,819;21817;BCN;;
1,820;21818;BCN;;
1,821;21819;BCN;;
1,822;21820;BCN;002;
1,823;21821;BCN;002;
1,824;21822;BCN;;
1,825;21823;BCN;;
1,826;21824;BCN;;
1,827;21825;BCN;;
1,828;21826;BCN;;
1,829;21827;BCN;;
1,830;21828;BCN;;
1,831;21829;BCN;;
1,832;21830;BCN;002;
1,833;21831;BCN;002;
1,834;21832;BCN;002;
1,835;21833;BCN;002;
1,836;21834;BCN;;
1,837;21835;BCN;;
1,838;21836;BCN;;
1,839;21837;BCN;;
1,840;21838;BCN;;
1,841;21839;BCN;;
1,842;21840;BCN;002;
1,843;21841;BCN;002;
1,844;21842;BCN;;
1,845;21843;BCN;;
1,846;21844;BCN;;
1,847;21845;BCN;;
1,848;21846;BCN;;
1,849;21847;BCN;;
1,850;21848;BCN;;
1,851;21849;BCN;;
1,852;21850;BCN;002;07
1,853;21851;BCN;;
1,854;21852;BCN;;
1,855;21853;BCN;;
1,856;21854;BCN;;
1,857;21855;BCN;002;
1,858;21856;BCN;;
1,859;21857;BCN;;
1,860;21858;BCN;;
1,861;21859;BCN;;
1,862;21860;BCN;;
1,863;21861;BCN;;
1,864;21862;BCN;;
1,865;21863;BCN;;
1,866;21864;BCN;;
1,867;21865;BCN;;
1,868;21866;BCN;;
1,869;21867;BCN;;
1,870;21868;BCN;;
1,871;21869;BCN;;
1,872;21870;BCN;;
1,873;21871;BCN;;
1,874;21872;BCN;;
1,875;21873;BCN;;
1,876;21874;BCN;;
1,877;21875;BCN;;
1,878;21876;BCN;;
1,879;21877;BCN;;
1,880;21878;BCN;;
1,881;21879;BCN;;
1,882;21880;BCN;;
1,883;21881;BCN;;
1,884;21882;BCN;;
1,885;21883;BCN;;
1,886;21884;BCN;;
1,887;21885;BCN;;
1,888;21886;BCN;;
1,889;21887;BCN;;
1,890;21888;BCN;;
1,891;21889;BCN;;
1,892;21890;BCN;;
1,893;21891;BCN;;
1,894;21892;BCN;;
1,895;21893;BCN;;
1,896;21894;BCN;;
1,897;21895;BCN;;
1,898;21896;BCN;;
1,899;21897;BCN;;
1,900;21898;BCN;;
1,901;21899;BCN;;
1,902;21900;BCN;002;
1,903;21901;BCN;;
1,904;21902;BCN;002;
1,905;21903;BCN;002;
1,906;21904;BCN;002;
1,907;21905;BCN;002;
1,908;21906;BCN;;
1,909;21907;BCN;;
1,910;21908;BCN;;
1,911;21909;BCN;002;
1,912;21910;BCN;002;
1,913;21911;BCN;002;
1,914;21912;BCN;002;
1,915;21913;BCN;002;
1,916;21914;BCN;;
1,917;21915;BCN;;
1,918;21916;BCN;;
1,919;21917;BCN;;
1,920;21918;BCN;;
1,921;21919;BCN;;
1,922;21920;BCN;002;
1,923;21921;BCN;002;
1,924;21922;BCN;;
1,925;21923;BCN;;
1,926;21924;BCN;;
1,927;21925;BCN;002;
1,928;21926;BCN;;
1,929;21927;BCN;;
1,930;21928;BCN;;
1,931;21929;BCN;;
1,932;21930;BCN;002;
1,933;21931;BCN;;
1,934;21932;BCN;;
1,935;21933;BCN;;
1,936;21934;BCN;;
1,937;21935;BCN;;
1,938;21936;BCN;;
1,939;21937;BCN;;
1,940;21938;BCN;;
1,941;21939;BCN;;
1,942;21940;BCN;;
1,943;21941;BCN;;
1,944;21942;BCN;;
1,945;21943;BCN;;
1,946;21944;BCN;;
1,947;21945;BCN;;
1,948;21946;BCN;;
1,949;21947;BCN;;
1,950;21948;BCN;;
1,951;21949;BCN;;
1,952;21950;BCN;002;
1,953;21951;BCN;002;
1,954;21952;BCN;;
1,955;21953;BCN;;
1,956;21954;BCN;;
1,957;21955;BCN;;
1,958;21956;BCN;;
1,959;21957;BCN;;
1,960;21958;BCN;;
1,961;21959;BCN;;
1,962;21960;BCN;002;
1,963;21961;BCN;002;
1,964;21962;BCN;002;
1,965;21963;BCN;002;
1,966;21964;BCN;002;
1,967;21965;BCN;;
1,968;21966;BCN;002;
1,969;21967;BCN;;
1,970;21968;BCN;;
1,971;21969;BCN;;
1,972;21970;BCN;002;
1,973;21971;BCN;;
1,974;21972;BCN;;
1,975;21973;BCN;;
1,976;21974;BCN;;
1,977;21975;BCN;;
1,978;21976;BCN;;
1,979;21977;BCN;;
1,980;21978;BCN;;
1,981;21979;BCN;;
1,982;21980;BCN;002;
1,983;21981;BCN;;
1,984;21982;BCN;;
1,985;21983;BCN;;
1,986;21984;BCN;;
1,987;21985;BCN;;
1,988;21986;BCN;;
1,989;21987;BCN;;
1,990;21988;BCN;;
1,991;21989;BCN;;
1,992;21990;BCN;;
1,993;21991;BCN;;
1,994;21992;BCN;;
1,995;21993;BCN;;
1,996;21994;BCN;;
1,997;21995;BCN;;
1,998;21996;BCN;;
1,999;21997;BCN;;
2,000;21998;BCN;;
2,001;21999;BCN;;
2,002;22000;BCN;004;04
2,003;22001;BCN;;
2,004;22002;BCN;;
2,005;22003;BCN;;
2,006;22004;BCN;;
2,007;22005;BCN;;
2,008;22006;BCN;;
2,009;22007;BCN;;
2,010;22008;BCN;;
2,011;22009;BCN;;
2,012;22010;BCN;004;04
2,013;22011;BCN;;
2,014;22012;BCN;;
2,015;22013;BCN;;
2,016;22014;BCN;004;04
2,017;22015;BCN;004;04
2,018;22016;BCN;;
2,019;22017;BCN;;
2,020;22018;BCN;;
2,021;22019;BCN;;
2,022;22020;BCN;004;04
2,023;22021;BCN;;
2,024;22022;BCN;;
2,025;22023;BCN;;
2,026;22024;BCN;004;04
2,027;22025;BCN;004;04
2,028;22026;BCN;;
2,029;22027;BCN;;
2,030;22028;BCN;;
2,031;22029;BCN;;
2,032;22030;BCN;004;04
2,033;22031;BCN;;
2,034;22032;BCN;;
2,035;22033;BCN;;
2,036;22034;BCN;004;04
2,037;22035;BCN;004;04
2,038;22036;BCN;;
2,039;22037;BCN;;
2,040;22038;BCN;;
2,041;22039;BCN;;
2,042;22040;BCN;004;04
2,043;22041;BCN;;
2,044;22042;BCN;;
2,045;22043;BCN;;
2,046;22044;BCN;004;04
2,047;22045;BCN;004;04
2,048;22046;BCN;004;04
2,049;22047;BCN;;
2,050;22048;BCN;;
2,051;22049;BCN;;
2,052;22050;BCN;004;04
2,053;22051;BCN;;
2,054;22052;BCN;;
2,055;22053;BCN;;
2,056;22054;BCN;004;04
2,057;22055;BCN;004;04
2,058;22056;BCN;004;04
2,059;22057;BCN;;
2,060;22058;BCN;;
2,061;22059;BCN;;
2,062;22060;BCN;;
2,063;22061;BCN;;
2,064;22062;BCN;;
2,065;22063;BCN;;
2,066;22064;BCN;;
2,067;22065;BCN;;
2,068;22066;BCN;;
2,069;22067;BCN;;
2,070;22068;BCN;;
2,071;22069;BCN;;
2,072;22070;BCN;;
2,073;22071;BCN;;
2,074;22072;BCN;;
2,075;22073;BCN;;
2,076;22074;BCN;;
2,077;22075;BCN;;
2,078;22076;BCN;;
2,079;22077;BCN;;
2,080;22078;BCN;;
2,081;22079;BCN;;
2,082;22080;BCN;;
2,083;22081;BCN;;
2,084;22082;BCN;;
2,085;22083;BCN;;
2,086;22084;BCN;;
2,087;22085;BCN;;
2,088;22086;BCN;;
2,089;22087;BCN;;
2,090;22088;BCN;;
2,091;22089;BCN;;
2,092;22090;BCN;;
2,093;22091;BCN;;
2,094;22092;BCN;;
2,095;22093;BCN;;
2,096;22094;BCN;;
2,097;22095;BCN;;
2,098;22096;BCN;;
2,099;22097;BCN;;
2,100;22098;BCN;;
2,101;22099;BCN;;
2,102;22100;BCN;004;04
2,103;22101;BCN;;
2,104;22102;BCN;;
2,105;22103;BCN;;
2,106;22104;BCN;004;04
2,107;22105;BCN;004;04
2,108;22106;BCN;004;04
2,109;22107;BCN;;
2,110;22108;BCN;;
2,111;22109;BCN;;
2,112;22110;BCN;004;04
2,113;22111;BCN;;
2,114;22112;BCN;;
2,115;22113;BCN;;
2,116;22114;BCN;004;04
2,117;22115;BCN;004;04
2,118;22116;BCN;004;04
2,119;22117;BCN;004;04
2,120;22118;BCN;;
2,121;22119;BCN;;
2,122;22120;BCN;004;04
2,123;22121;BCN;;
2,124;22122;BCN;;
2,125;22123;BCN;004;04
2,126;22124;BCN;004;04
2,127;22125;BCN;004;04
2,128;22126;BCN;004;04
2,129;22127;BCN;004;04
2,130;22128;BCN;;
2,131;22129;BCN;;
2,132;22130;BCN;;
2,133;22131;BCN;;
2,134;22132;BCN;;
2,135;22133;BCN;;
2,136;22134;BCN;;
2,137;22135;BCN;;
2,138;22136;BCN;;
2,139;22137;BCN;;
2,140;22138;BCN;;
2,141;22139;BCN;;
2,142;22140;BCN;;
2,143;22141;BCN;;
2,144;22142;BCN;;
2,145;22143;BCN;;
2,146;22144;BCN;;
2,147;22145;BCN;;
2,148;22146;BCN;;
2,149;22147;BCN;;
2,150;22148;BCN;;
2,151;22149;BCN;;
2,152;22150;BCN;;
2,153;22151;BCN;;
2,154;22152;BCN;;
2,155;22153;BCN;;
2,156;22154;BCN;;
2,157;22155;BCN;;
2,158;22156;BCN;;
2,159;22157;BCN;;
2,160;22158;BCN;;
2,161;22159;BCN;;
2,162;22160;BCN;004;04
2,163;22161;BCN;;
2,164;22162;BCN;;
2,165;22163;BCN;004;04
2,166;22164;BCN;004;04
2,167;22165;BCN;004;04
2,168;22166;BCN;;
2,169;22167;BCN;;
2,170;22168;BCN;;
2,171;22169;BCN;;
2,172;22170;BCN;004;04
2,173;22171;BCN;;
2,174;22172;BCN;;
2,175;22173;BCN;;
2,176;22174;BCN;;
2,177;22175;BCN;;
2,178;22176;BCN;;
2,179;22177;BCN;;
2,180;22178;BCN;;
2,181;22179;BCN;;
2,182;22180;BCN;004;04
2,183;22181;BCN;;
2,184;22182;BCN;;
2,185;22183;BCN;004;04
2,186;22184;BCN;;
2,187;22185;BCN;004;04
2,188;22186;BCN;004;04
2,189;22187;BCN;;
2,190;22188;BCN;;
2,191;22189;BCN;;
2,192;22190;BCN;004;04
2,193;22191;BCN;;
2,194;22192;BCN;;
2,195;22193;BCN;;
2,196;22194;BCN;004;04
2,197;22195;BCN;004;04
2,198;22196;BCN;004;04
2,199;22197;BCN;;
2,200;22198;BCN;;
2,201;22199;BCN;;
2,202;22200;BCN;004;04
2,203;22201;BCN;;
2,204;22202;BCN;;
2,205;22203;BCN;004;04
2,206;22204;BCN;004;04
2,207;22205;BCN;004;04
2,208;22206;BCN;004;04
2,209;22207;BCN;004;04
2,210;22208;BCN;;
2,211;22209;BCN;;
2,212;22210;BCN;004;04
2,213;22211;BCN;;
2,214;22212;BCN;;
2,215;22213;BCN;;
2,216;22214;BCN;004;04
2,217;22215;BCN;004;04
2,218;22216;BCN;004;04
2,219;22217;BCN;004;04
2,220;22218;BCN;;
2,221;22219;BCN;;
