id;sat_claveaduana;sat_patente;sat_ejercicio;sat_cantidad;sat_fechainicio;sat_fechafin
16,785;47;3,727;2,008;800805;1/1/2017;null
16,786;47;3,727;2,014;000013;1/1/2017;null
16,787;47;3,727;2,015;000093;1/1/2017;null
16,788;47;3,727;2,016;000273;1/1/2017;null
16,789;47;3,727;2,017;999999;4/28/2017;null
16,790;52;3,727;2,015;000610;1/1/2017;null
16,791;52;3,727;2,016;027329;1/1/2017;null
16,792;52;3,727;2,017;999999;4/28/2017;null
16,793;7;3,728;2,012;001708;1/1/2017;null
16,794;7;3,728;2,013;005821;1/1/2017;null
16,795;20;3,728;2,013;000605;1/1/2017;null
16,796;20;3,728;2,014;000597;1/1/2017;null
16,797;24;3,728;2,007;005025;1/1/2017;null
16,798;24;3,728;2,009;002000;1/1/2017;null
16,799;24;3,728;2,010;003545;1/1/2017;null
16,800;24;3,728;2,011;002886;1/1/2017;null
16,801;24;3,728;2,012;002822;1/1/2017;null
16,802;24;3,728;2,013;002614;1/1/2017;null
16,803;24;3,728;2,014;005741;1/1/2017;null
16,804;52;3,728;2,007;001417;1/1/2017;null
16,805;52;3,728;2,009;000313;1/1/2017;null
16,806;52;3,728;2,010;000217;1/1/2017;null
16,807;52;3,728;2,011;000560;1/1/2017;null
16,808;52;3,728;2,012;200050;1/1/2017;null
16,809;52;3,728;2,013;000332;1/1/2017;null
16,810;52;3,728;2,014;000166;1/1/2017;null
16,811;53;3,728;2,007;000324;1/1/2017;null
16,812;53;3,728;2,009;000102;1/1/2017;null
16,813;53;3,728;2,010;000115;1/1/2017;null
16,814;53;3,728;2,011;000210;1/1/2017;null
16,815;53;3,728;2,012;000042;1/1/2017;null
16,816;80;3,728;2,007;000461;1/1/2017;null
16,817;80;3,728;2,009;000445;1/1/2017;null
16,818;80;3,728;2,010;000984;1/1/2017;null
16,819;80;3,728;2,011;879549;1/1/2017;null
16,820;80;3,728;2,012;000505;1/1/2017;null
16,821;80;3,728;2,013;000709;1/1/2017;null
16,822;80;3,728;2,014;000725;1/1/2017;null
16,823;24;3,729;2,017;999999;4/28/2017;null
16,824;52;3,729;2,007;002012;1/1/2017;null
16,825;52;3,729;2,008;000953;1/1/2017;null
16,826;52;3,729;2,009;000292;1/1/2017;null
16,827;52;3,729;2,010;000414;1/1/2017;null
16,828;52;3,729;2,011;000789;1/1/2017;null
16,829;52;3,729;2,012;000748;1/1/2017;null
16,830;52;3,729;2,013;001227;1/1/2017;null
16,831;52;3,729;2,014;001105;1/1/2017;null
16,832;52;3,729;2,015;000809;1/1/2017;null
16,833;52;3,729;2,016;001752;1/1/2017;null
16,834;52;3,729;2,017;999999;4/28/2017;null
16,835;80;3,729;2,011;000910;1/1/2017;null
16,836;80;3,729;2,012;000214;1/1/2017;null
16,837;80;3,729;2,016;001487;1/1/2017;null
16,838;80;3,729;2,017;999999;4/28/2017;null
16,839;24;3,731;2,014;001001;1/1/2017;null
16,840;24;3,731;2,015;000009;1/1/2017;null
16,841;24;3,731;2,016;000015;1/1/2017;null
16,842;24;3,731;2,017;999999;4/28/2017;null
16,843;30;3,731;2,007;001999;1/1/2017;null
16,844;30;3,731;2,008;009867;1/1/2017;null
16,845;30;3,731;2,009;006000;1/1/2017;null
16,846;30;3,731;2,010;003867;1/1/2017;null
16,847;30;3,731;2,011;007743;1/1/2017;null
16,848;30;3,731;2,012;009164;1/1/2017;null
16,849;30;3,731;2,013;004935;1/1/2017;null
16,850;30;3,731;2,014;004413;1/1/2017;null
16,851;30;3,731;2,015;002233;1/1/2017;null
16,852;30;3,731;2,016;001175;1/1/2017;null
16,853;30;3,731;2,017;999999;4/28/2017;null
16,854;38;3,731;2,007;000052;1/1/2017;null
16,855;38;3,731;2,008;001263;1/1/2017;null
16,856;38;3,731;2,009;000087;1/1/2017;null
16,857;38;3,731;2,010;000022;1/1/2017;null
16,858;38;3,731;2,011;000023;1/1/2017;null
16,859;38;3,731;2,012;000002;1/1/2017;null
16,860;38;3,731;2,013;000014;1/1/2017;null
16,861;38;3,731;2,014;000030;1/1/2017;null
16,862;38;3,731;2,015;000049;1/1/2017;null
16,863;38;3,731;2,016;000168;1/1/2017;null
16,864;38;3,731;2,017;999999;4/28/2017;null
16,865;51;3,731;2,009;000017;1/1/2017;null
16,866;51;3,731;2,010;000090;1/1/2017;null
16,867;51;3,731;2,011;000098;1/1/2017;null
16,868;51;3,731;2,012;000016;1/1/2017;null
16,869;81;3,731;2,007;000807;1/1/2017;null
16,870;81;3,731;2,008;001609;1/1/2017;null
16,871;81;3,731;2,009;001256;1/1/2017;null
16,872;81;3,731;2,010;001616;1/1/2017;null
16,873;81;3,731;2,011;002175;1/1/2017;null
16,874;81;3,731;2,012;002245;1/1/2017;null
16,875;81;3,731;2,013;002696;1/1/2017;null
16,876;81;3,731;2,014;003628;1/1/2017;null
16,877;81;3,731;2,015;002994;1/1/2017;null
16,878;81;3,731;2,016;002894;1/1/2017;null
16,879;81;3,731;2,017;999999;4/28/2017;null
16,880;24;3,733;2,007;007086;1/1/2017;null
16,881;24;3,733;2,008;005566;1/1/2017;null
16,882;24;3,733;2,009;990000;1/1/2017;null
16,883;24;3,733;2,010;002628;1/1/2017;null
16,884;24;3,733;2,011;100549;1/1/2017;null
16,885;24;3,733;2,012;003913;1/1/2017;null
16,886;24;3,733;2,013;002942;1/1/2017;null
16,887;24;3,733;2,014;001925;1/1/2017;null
16,888;43;3,733;2,007;000283;1/1/2017;null
16,889;43;3,733;2,008;000314;1/1/2017;null
16,890;43;3,733;2,009;000315;1/1/2017;null
16,891;43;3,733;2,010;000504;1/1/2017;null
16,892;43;3,733;2,011;000896;1/1/2017;null
16,893;43;3,733;2,012;000566;1/1/2017;null
16,894;43;3,733;2,013;000504;1/1/2017;null
16,895;43;3,733;2,014;000261;1/1/2017;null
16,896;47;3,733;2,009;000086;1/1/2017;null
16,897;47;3,733;2,010;000238;1/1/2017;null
16,898;47;3,733;2,011;000324;1/1/2017;null
16,899;47;3,733;2,012;000329;1/1/2017;null
16,900;47;3,733;2,013;000350;1/1/2017;null
16,901;47;3,733;2,014;000268;1/1/2017;null
16,902;80;3,733;2,007;000679;1/1/2017;null
16,903;80;3,733;2,008;000306;1/1/2017;null
16,904;80;3,733;2,009;000115;1/1/2017;null
16,905;80;3,733;2,010;000030;1/1/2017;null
16,906;80;3,733;2,011;000040;1/1/2017;null
16,907;80;3,733;2,012;000104;1/1/2017;null
16,908;80;3,733;2,013;000157;1/1/2017;null
16,909;80;3,733;2,014;000380;1/1/2017;null
16,910;19;3,734;2,007;017278;1/1/2017;null
16,911;19;3,734;2,008;017775;1/1/2017;null
16,912;19;3,734;2,009;000228;1/1/2017;null
16,913;19;3,734;2,010;011389;1/1/2017;null
16,914;19;3,734;2,011;005956;1/1/2017;null
16,915;24;3,734;2,007;002364;1/1/2017;null
16,916;24;3,734;2,008;009899;1/1/2017;null
16,917;24;3,734;2,009;008006;1/1/2017;null
16,918;24;3,734;2,010;017763;1/1/2017;null
16,919;24;3,734;2,011;006777;1/1/2017;null
16,920;30;3,734;2,009;999999;1/1/2017;null
16,921;30;3,734;2,010;111111;1/1/2017;null
16,922;30;3,734;2,011;003264;1/1/2017;null
16,923;16;3,735;2,007;000539;1/1/2017;null
16,924;16;3,735;2,008;000775;1/1/2017;null
16,925;16;3,735;2,009;000509;1/1/2017;null
16,926;16;3,735;2,010;000833;1/1/2017;null
16,927;16;3,735;2,011;000588;1/1/2017;null
16,928;16;3,735;2,012;001005;1/1/2017;null
16,929;16;3,735;2,013;000519;1/1/2017;null
16,930;24;3,735;2,007;000524;1/1/2017;null
16,931;24;3,735;2,008;000592;1/1/2017;null
16,932;24;3,735;2,009;000563;1/1/2017;null
16,933;24;3,735;2,010;000541;1/1/2017;null
16,934;24;3,735;2,011;000591;1/1/2017;null
16,935;24;3,735;2,012;000624;1/1/2017;null
16,936;24;3,735;2,013;000585;1/1/2017;null
16,937;80;3,735;2,007;000142;1/1/2017;null
16,938;80;3,735;2,008;000576;1/1/2017;null
16,939;80;3,735;2,009;000571;1/1/2017;null
16,940;80;3,735;2,010;000531;1/1/2017;null
16,941;80;3,735;2,011;000565;1/1/2017;null
16,942;80;3,735;2,012;000582;1/1/2017;null
16,943;80;3,735;2,013;000229;1/1/2017;null
16,944;24;3,736;2,007;009906;1/1/2017;null
16,945;24;3,736;2,008;878998;1/1/2017;null
16,946;24;3,736;2,009;003611;1/1/2017;null
16,947;24;3,736;2,010;003602;1/1/2017;null
16,948;24;3,736;2,011;002420;1/1/2017;null
16,949;24;3,736;2,012;002331;1/1/2017;null
16,950;24;3,736;2,013;004511;1/1/2017;null
16,951;24;3,736;2,014;009234;1/1/2017;null
16,952;24;3,736;2,015;002827;1/1/2017;null
16,953;24;3,736;2,016;003160;1/1/2017;null
16,954;24;3,736;2,017;999999;4/28/2017;null
16,955;80;3,736;2,007;000111;1/1/2017;null
16,956;80;3,736;2,008;000568;1/1/2017;null
16,957;80;3,736;2,009;000057;1/1/2017;null
16,958;80;3,736;2,010;001970;1/1/2017;null
16,959;80;3,736;2,011;100178;1/1/2017;null
16,960;80;3,736;2,012;100175;1/1/2017;null
16,961;80;3,736;2,013;100246;1/1/2017;null
16,962;80;3,736;2,014;100316;1/1/2017;null
16,963;80;3,736;2,015;100126;1/1/2017;null
16,964;80;3,736;2,016;100201;1/1/2017;null
16,965;80;3,736;2,017;999999;4/28/2017;null
16,966;16;3,737;2,009;010639;1/1/2017;null
16,967;16;3,737;2,010;001006;1/1/2017;null
16,968;16;3,737;2,011;005886;1/1/2017;null
16,969;16;3,737;2,012;015359;1/1/2017;null
16,970;16;3,737;2,013;008468;1/1/2017;null
16,971;16;3,737;2,014;001046;1/1/2017;null
16,972;16;3,737;2,015;005676;1/1/2017;null
16,973;16;3,737;2,016;005651;1/1/2017;null
16,974;16;3,737;2,017;999999;4/28/2017;null
16,975;24;3,737;2,007;208201;1/1/2017;null
16,976;24;3,737;2,008;082610;1/1/2017;null
16,977;24;3,737;2,009;112544;1/1/2017;null
16,978;24;3,737;2,010;014537;1/1/2017;null
16,979;24;3,737;2,011;016477;1/1/2017;null
16,980;24;3,737;2,012;017233;1/1/2017;null
16,981;24;3,737;2,013;014751;1/1/2017;null
16,982;24;3,737;2,014;001643;1/1/2017;null
16,983;24;3,737;2,015;003439;1/1/2017;null
16,984;24;3,737;2,016;008482;1/1/2017;null
16,985;24;3,737;2,017;999999;4/28/2017;null
16,986;43;3,737;2,007;003591;1/1/2017;null
16,987;43;3,737;2,008;005599;1/1/2017;null
16,988;43;3,737;2,009;003197;1/1/2017;null
16,989;43;3,737;2,010;002131;1/1/2017;null
16,990;43;3,737;2,011;011300;1/1/2017;null
16,991;43;3,737;2,012;016246;1/1/2017;null
16,992;43;3,737;2,013;002655;1/1/2017;null
16,993;43;3,737;2,014;000998;1/1/2017;null
16,994;43;3,737;2,015;000348;1/1/2017;null
16,995;43;3,737;2,016;002506;1/1/2017;null
16,996;43;3,737;2,017;999999;4/28/2017;null
16,997;47;3,737;2,009;001915;1/1/2017;null
16,998;47;3,737;2,010;012666;1/1/2017;null
16,999;47;3,737;2,011;010857;1/1/2017;null
17,000;47;3,737;2,012;006886;1/1/2017;null
17,001;47;3,737;2,013;004879;1/1/2017;null
17,002;47;3,737;2,014;001633;1/1/2017;null
17,003;47;3,737;2,015;001098;1/1/2017;null
17,004;47;3,737;2,016;002240;1/1/2017;null
17,005;47;3,737;2,017;999999;4/28/2017;null
17,006;51;3,737;2,009;001170;1/1/2017;null
17,007;64;3,737;2,007;004999;1/1/2017;null
17,008;64;3,737;2,008;005545;1/1/2017;null
17,009;64;3,737;2,009;005224;1/1/2017;null
17,010;22;3,738;2,007;007045;1/1/2017;null
17,011;22;3,738;2,008;005426;1/1/2017;null
17,012;22;3,738;2,009;002850;1/1/2017;null
17,013;22;3,738;2,010;004875;1/1/2017;null
17,014;22;3,738;2,011;004261;1/1/2017;null
17,015;22;3,738;2,012;004381;1/1/2017;null
17,016;22;3,738;2,013;000632;1/1/2017;null
17,017;22;3,738;2,014;000649;1/1/2017;null
17,018;23;3,738;2,007;005473;1/1/2017;null
17,019;23;3,738;2,008;004960;1/1/2017;null
17,020;23;3,738;2,009;003912;1/1/2017;null
17,021;23;3,738;2,010;003885;1/1/2017;null
17,022;23;3,738;2,011;003993;1/1/2017;null
17,023;23;3,738;2,012;003653;1/1/2017;null
17,024;23;3,738;2,013;000512;1/1/2017;null
17,025;23;3,738;2,014;000508;1/1/2017;null
17,026;23;3,738;2,015;000496;1/1/2017;null
17,027;64;3,739;2,014;002104;1/1/2017;null
17,028;64;3,739;2,015;002673;1/1/2017;null
17,029;64;3,739;2,016;001781;1/1/2017;null
17,030;64;3,739;2,017;999999;4/28/2017;null
17,031;20;3,740;2,007;000174;1/1/2017;null
17,032;20;3,740;2,008;000198;1/1/2017;null
17,033;20;3,740;2,009;000114;1/1/2017;null
17,034;20;3,740;2,010;000220;1/1/2017;null
17,035;20;3,740;2,011;100214;1/1/2017;null
17,036;20;3,740;2,012;200415;1/1/2017;null
17,037;20;3,740;2,013;300539;1/1/2017;null
17,038;20;3,740;2,014;000073;1/1/2017;null
17,039;20;3,740;2,015;000051;1/1/2017;null
17,040;20;3,740;2,016;600058;1/1/2017;null
17,041;20;3,740;2,017;999999;4/28/2017;null
17,042;24;3,740;2,007;001265;1/1/2017;null
17,043;24;3,740;2,008;001193;1/1/2017;null
17,044;24;3,740;2,009;001210;1/1/2017;null
17,045;24;3,740;2,010;001345;1/1/2017;null
17,046;24;3,740;2,011;001367;1/1/2017;null
17,047;24;3,740;2,012;001072;1/1/2017;null
17,048;24;3,740;2,013;001226;1/1/2017;null
17,049;24;3,740;2,014;001132;1/1/2017;null
17,050;24;3,740;2,015;001198;1/1/2017;null
17,051;24;3,740;2,016;001785;1/1/2017;null
17,052;24;3,740;2,017;999999;4/28/2017;null
17,053;43;3,740;2,007;000875;1/1/2017;null
17,054;43;3,740;2,008;001057;1/1/2017;null
17,055;43;3,740;2,009;001007;1/1/2017;null
17,056;43;3,740;2,010;001083;1/1/2017;null
17,057;43;3,740;2,011;111009;1/1/2017;null
17,058;43;3,740;2,012;200362;1/1/2017;null
17,059;43;3,740;2,013;000659;1/1/2017;null
17,060;43;3,740;2,014;000847;1/1/2017;null
17,061;43;3,740;2,015;500577;1/1/2017;null
17,062;43;3,740;2,016;600989;1/1/2017;null
17,063;43;3,740;2,017;999999;4/28/2017;null
17,064;80;3,740;2,007;000083;1/1/2017;null
17,065;80;3,740;2,008;000114;1/1/2017;null
17,066;80;3,740;2,009;000089;1/1/2017;null
17,067;80;3,740;2,010;000152;1/1/2017;null
17,068;80;3,740;2,011;000195;1/1/2017;null
17,069;80;3,740;2,012;000183;1/1/2017;null
17,070;80;3,740;2,013;000228;1/1/2017;null
17,071;80;3,740;2,014;000256;1/1/2017;null
17,072;80;3,740;2,015;000325;1/1/2017;null
17,073;80;3,740;2,016;000528;1/1/2017;null
17,074;80;3,740;2,017;999999;4/28/2017;null
17,075;20;3,741;2,014;000366;1/1/2017;null
17,076;20;3,741;2,015;000881;1/1/2017;null
17,077;20;3,741;2,016;000624;1/1/2017;null
17,078;20;3,741;2,017;999999;4/28/2017;null
17,079;24;3,741;2,013;000001;1/1/2017;null
17,080;30;3,741;2,014;000496;1/1/2017;null
17,081;30;3,741;2,015;001088;1/1/2017;null
17,082;30;3,741;2,016;000695;1/1/2017;null
17,083;30;3,741;2,017;999999;4/28/2017;null
17,084;43;3,741;2,007;000297;1/1/2017;null
17,085;43;3,741;2,008;000054;1/1/2017;null
17,086;43;3,741;2,009;000143;1/1/2017;null
17,087;43;3,741;2,010;000013;1/1/2017;null
17,088;43;3,741;2,013;000035;1/1/2017;null
17,089;43;3,741;2,014;000138;1/1/2017;null
17,090;43;3,741;2,015;000022;1/1/2017;null
17,091;47;3,741;2,007;011608;1/1/2017;null
17,092;47;3,741;2,008;645154;1/1/2017;null
17,093;47;3,741;2,009;000550;1/1/2017;null
17,094;47;3,741;2,010;000089;1/1/2017;null
17,095;64;3,741;2,016;000169;1/1/2017;null
17,096;64;3,741;2,017;999999;4/28/2017;null
17,097;80;3,741;2,010;000194;1/1/2017;null
17,098;80;3,741;2,013;000005;1/1/2017;null
17,099;80;3,741;2,014;000251;1/1/2017;null
17,100;80;3,741;2,015;000832;1/1/2017;null
17,101;80;3,741;2,016;001415;1/1/2017;null
17,102;80;3,741;2,017;999999;4/28/2017;null
17,103;19;3,742;2,012;003596;1/1/2017;null
17,104;19;3,742;2,013;011778;1/1/2017;null
17,105;19;3,742;2,014;001040;1/1/2017;null
17,106;24;3,742;2,011;000750;1/1/2017;null
17,107;24;3,742;2,012;096642;1/1/2017;null
17,108;24;3,742;2,013;999888;1/1/2017;null
17,109;24;3,742;2,014;058587;1/1/2017;null
17,110;24;3,742;2,016;000147;1/1/2017;null
17,111;24;3,742;2,017;999999;4/28/2017;null
17,112;30;3,742;2,011;002200;1/1/2017;null
17,113;30;3,742;2,012;002685;1/1/2017;null
17,114;30;3,742;2,013;016378;1/1/2017;null
17,115;30;3,742;2,014;012303;1/1/2017;null
17,116;30;3,742;2,016;001350;1/1/2017;null
17,117;30;3,742;2,017;999999;4/28/2017;null
17,118;40;3,742;2,011;002344;1/1/2017;null
17,119;40;3,742;2,012;005198;1/1/2017;null
17,120;40;3,742;2,013;019152;1/1/2017;null
17,121;40;3,742;2,014;010635;1/1/2017;null
17,122;40;3,742;2,017;999999;4/28/2017;null
17,123;11;3,743;2,014;000080;1/1/2017;null
17,124;11;3,743;2,015;000263;1/1/2017;null
17,125;11;3,743;2,016;000227;1/1/2017;null
17,126;11;3,743;2,017;999999;4/28/2017;null
17,127;40;3,743;2,007;004629;1/1/2017;null
17,128;40;3,743;2,008;006680;1/1/2017;null
17,129;40;3,743;2,009;007000;1/1/2017;null
17,130;40;3,743;2,010;005918;1/1/2017;null
17,131;40;3,743;2,011;006458;1/1/2017;null
17,132;40;3,743;2,012;006184;1/1/2017;null
17,133;40;3,743;2,013;005455;1/1/2017;null
17,134;40;3,743;2,014;012847;1/1/2017;null
17,135;40;3,743;2,015;013672;1/1/2017;null
17,136;40;3,743;2,016;011480;1/1/2017;null
17,137;40;3,743;2,017;999999;4/28/2017;null
17,138;16;3,744;2,007;007903;1/1/2017;null
17,139;16;3,744;2,008;005938;1/1/2017;null
17,140;16;3,744;2,009;005494;1/1/2017;null
17,141;16;3,744;2,010;006140;1/1/2017;null
17,142;16;3,744;2,011;006329;1/1/2017;null
17,143;16;3,744;2,012;006910;1/1/2017;null
17,144;16;3,744;2,013;007228;1/1/2017;null
17,145;16;3,744;2,014;007193;1/1/2017;null
17,146;16;3,744;2,015;005622;1/1/2017;null
17,147;16;3,744;2,016;006356;1/1/2017;null
17,148;16;3,744;2,017;999999;4/28/2017;null
17,149;20;3,744;2,007;000903;1/1/2017;null
17,150;20;3,744;2,008;000762;1/1/2017;null
17,151;20;3,744;2,009;000404;1/1/2017;null
17,152;20;3,744;2,010;000261;1/1/2017;null
17,153;20;3,744;2,011;000315;1/1/2017;null
17,154;20;3,744;2,012;000452;1/1/2017;null
17,155;20;3,744;2,013;000114;1/1/2017;null
17,156;20;3,744;2,014;000040;1/1/2017;null
17,157;37;3,744;2,013;001317;1/1/2017;null
17,158;37;3,744;2,014;002886;1/1/2017;null
17,159;37;3,744;2,015;003208;1/1/2017;null
17,160;37;3,744;2,016;003408;1/1/2017;null
17,161;37;3,744;2,017;999999;4/28/2017;null
17,162;52;3,744;2,007;001863;1/1/2017;null
17,163;52;3,744;2,008;000725;1/1/2017;null
17,164;52;3,744;2,009;000342;1/1/2017;null
17,165;52;3,744;2,010;000713;1/1/2017;null
17,166;52;3,744;2,011;000896;1/1/2017;null
17,167;52;3,744;2,012;000678;1/1/2017;null
17,168;52;3,744;2,015;000021;1/1/2017;null
17,169;52;3,744;2,016;000385;1/1/2017;null
17,170;52;3,744;2,017;999999;4/28/2017;null
17,171;65;3,744;2,007;011008;1/1/2017;null
17,172;65;3,744;2,008;010986;1/1/2017;null
17,173;65;3,744;2,009;008017;1/1/2017;null
17,174;65;3,744;2,010;010692;1/1/2017;null
17,175;65;3,744;2,011;011981;1/1/2017;null
17,176;65;3,744;2,012;012903;1/1/2017;null
17,177;65;3,744;2,013;013311;1/1/2017;null
17,178;65;3,744;2,014;015744;1/1/2017;null
17,179;65;3,744;2,015;014618;1/1/2017;null
17,180;65;3,744;2,016;016418;1/1/2017;null
17,181;65;3,744;2,017;999999;4/28/2017;null
17,182;24;3,746;2,007;002720;1/1/2017;null
17,183;24;3,746;2,008;002722;1/1/2017;null
17,184;24;3,746;2,009;002142;1/1/2017;null
17,185;24;3,746;2,010;002123;1/1/2017;null
17,186;24;3,746;2,011;002492;1/1/2017;null
17,187;24;3,746;2,012;002957;1/1/2017;null
17,188;24;3,746;2,013;003012;1/1/2017;null
17,189;24;3,746;2,014;001614;1/1/2017;null
17,190;24;3,746;2,015;001824;1/1/2017;null
17,191;24;3,746;2,016;001775;1/1/2017;null
17,192;24;3,746;2,017;999999;4/28/2017;null
17,193;80;3,746;2,007;000517;1/1/2017;null
17,194;80;3,746;2,008;000378;1/1/2017;null
17,195;80;3,746;2,009;000506;1/1/2017;null
17,196;80;3,746;2,010;000399;1/1/2017;null
17,197;80;3,746;2,011;000489;1/1/2017;null
17,198;80;3,746;2,012;003740;1/1/2017;null
17,199;80;3,746;2,013;007294;1/1/2017;null
17,200;80;3,746;2,014;000603;1/1/2017;null
17,201;80;3,746;2,015;001366;1/1/2017;null
17,202;80;3,746;2,016;000655;1/1/2017;null
17,203;80;3,746;2,017;999999;4/28/2017;null
17,204;16;3,748;2,015;000132;1/1/2017;null
17,205;16;3,748;2,016;000268;1/1/2017;null
17,206;16;3,748;2,017;999999;4/28/2017;null
17,207;24;3,748;2,007;002881;1/1/2017;null
17,208;24;3,748;2,008;002599;1/1/2017;null
17,209;47;3,748;2,014;000106;1/1/2017;null
17,210;47;3,748;2,015;000740;1/1/2017;null
17,211;47;3,748;2,016;001025;1/1/2017;null
17,212;47;3,748;2,017;999999;4/28/2017;null
17,213;24;3,749;2,016;999999;1/1/2017;null
17,214;47;3,749;2,007;000231;1/1/2017;null
17,215;47;3,749;2,008;000227;1/1/2017;null
17,216;47;3,749;2,009;000395;1/1/2017;null
17,217;47;3,749;2,010;000369;1/1/2017;null
17,218;47;3,749;2,011;000251;1/1/2017;null
17,219;47;3,749;2,012;000258;1/1/2017;null
17,220;47;3,749;2,013;999998;1/1/2017;null
17,221;47;3,749;2,014;717349;1/1/2017;null
17,222;47;3,749;2,015;786663;1/1/2017;null
17,223;47;3,749;2,016;619018;1/1/2017;null
17,224;47;3,749;2,017;999999;4/28/2017;null
17,225;48;3,749;2,013;000004;1/1/2017;null
17,226;48;3,749;2,014;999999;1/1/2017;null
17,227;48;3,749;2,015;054734;1/1/2017;null
17,228;48;3,749;2,016;900189;1/1/2017;null
17,229;48;3,749;2,017;999999;4/28/2017;null
17,230;51;3,749;2,013;000005;1/1/2017;null
17,231;51;3,749;2,014;000003;1/1/2017;null
17,232;51;3,749;2,015;000233;1/1/2017;null
17,233;51;3,749;2,016;001786;1/1/2017;null
17,234;51;3,749;2,017;999999;4/28/2017;null
17,235;65;3,749;2,013;000004;1/1/2017;null
17,236;65;3,749;2,014;049117;1/1/2017;null
17,237;65;3,749;2,015;051230;1/1/2017;null
17,238;65;3,749;2,016;901442;1/1/2017;null
17,239;65;3,749;2,017;999999;4/28/2017;null
17,240;16;3,750;2,007;003011;1/1/2017;null
17,241;16;3,750;2,008;080361;1/1/2017;null
17,242;16;3,750;2,009;000799;1/1/2017;null
17,243;16;3,750;2,010;001091;1/1/2017;null
17,244;16;3,750;2,011;001613;1/1/2017;null
17,245;16;3,750;2,012;001541;1/1/2017;null
17,246;16;3,750;2,013;001852;1/1/2017;null
17,247;16;3,750;2,014;002223;1/1/2017;null
17,248;16;3,750;2,015;003085;1/1/2017;null
17,249;16;3,750;2,016;002118;1/1/2017;null
17,250;16;3,750;2,017;999999;4/28/2017;null
17,251;18;3,750;2,011;000053;1/1/2017;null
17,252;18;3,750;2,012;000445;1/1/2017;null
17,253;18;3,750;2,013;000411;1/1/2017;null
17,254;18;3,750;2,014;000552;1/1/2017;null
17,255;18;3,750;2,015;000453;1/1/2017;null
17,256;18;3,750;2,016;000603;1/1/2017;null
17,257;18;3,750;2,017;999999;4/28/2017;null
17,258;24;3,750;2,007;000498;1/1/2017;null
17,259;24;3,750;2,008;000486;1/1/2017;null
17,260;24;3,750;2,009;000504;1/1/2017;null
17,261;24;3,750;2,010;000393;1/1/2017;null
17,262;24;3,750;2,011;000150;1/1/2017;null
17,263;24;3,750;2,012;000037;1/1/2017;null
17,264;24;3,750;2,013;000430;1/1/2017;null
17,265;24;3,750;2,014;000802;1/1/2017;null
17,266;24;3,750;2,015;001200;1/1/2017;null
17,267;24;3,750;2,016;001316;1/1/2017;null
17,268;24;3,750;2,017;999999;4/28/2017;null
17,269;48;3,750;2,007;001737;1/1/2017;null
17,270;48;3,750;2,008;001768;1/1/2017;null
17,271;48;3,750;2,009;002296;1/1/2017;null
17,272;48;3,750;2,010;002022;1/1/2017;null
17,273;48;3,750;2,011;001736;1/1/2017;null
17,274;48;3,750;2,012;002619;1/1/2017;null
17,275;48;3,750;2,013;003123;1/1/2017;null
17,276;48;3,750;2,014;200243;1/1/2017;null
17,277;48;3,750;2,015;004452;1/1/2017;null
17,278;48;3,750;2,016;009000;1/1/2017;null
17,279;48;3,750;2,017;999999;4/28/2017;null
17,280;24;3,751;2,011;000284;1/1/2017;null
17,281;24;3,751;2,012;000969;1/1/2017;null
17,282;24;3,751;2,013;002310;1/1/2017;null
17,283;24;3,751;2,014;002425;1/1/2017;null
17,284;24;3,751;2,015;002892;1/1/2017;null
17,285;24;3,751;2,016;048003;1/1/2017;null
17,286;24;3,751;2,017;999999;4/28/2017;null
17,287;30;3,751;2,011;000053;1/1/2017;null
17,288;30;3,751;2,012;000139;1/1/2017;null
17,289;30;3,751;2,013;000344;1/1/2017;null
17,290;30;3,751;2,014;000246;1/1/2017;null
17,291;30;3,751;2,015;000306;1/1/2017;null
17,292;30;3,751;2,016;000263;1/1/2017;null
17,293;30;3,751;2,017;999999;4/28/2017;null
